id,scenario,variables,model,model_version,response_timestamp,prompt,response,recommendations,market_env
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|9,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 50 CHF
Ethereum: 35 CHF
StABlecoin (USDC/Tether): 15 CHF","[ProductRecommendation(product='Bitcoin', amount=50.0), ProductRecommendation(product='Ethereum', amount=35.0)]",expansion
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|13,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40 CHF
Ethereum: 35 CHF
Solana: 15 CHF
Polkadot: 10 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=35.0), ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Polkadot', amount=10.0)]",expansion
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|17,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-neutral. My investment term is one to three years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40 CHF
Ethereum: 35 CHF
Cardano: 15 CHF
Solana: 10 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=35.0), ProductRecommendation(product='Cardano', amount=15.0), ProductRecommendation(product='Solana', amount=10.0)]",expansion
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|21,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40 CHF
Ethereum: 35 CHF
Polkadot: 15 CHF
Solana: 10 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=35.0), ProductRecommendation(product='Polkadot', amount=15.0), ProductRecommendation(product='Solana', amount=10.0)]",expansion
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|25,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40 CHF
Ethereum: 30 CHF
Solana: 20 CHF
Polkadot: 10 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Solana', amount=20.0), ProductRecommendation(product='Polkadot', amount=10.0)]",expansion
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|29,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40 CHF
Ethereum: 30 CHF
Solana: 15 CHF
Polygon: 10 CHF
Chainlink: 5 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Polygon', amount=10.0), ProductRecommendation(product='Chainlink', amount=5.0)]",expansion
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|33,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40 CHF
Ethereum: 30 CHF
Solana: 15 CHF
Polkadot: 10 CHF
Chainlink: 5 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Solana', amount=15.0), ProductRecommendation(product='Polkadot', amount=10.0), ProductRecommendation(product='Chainlink', amount=5.0)]",expansion
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|37,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 400 CHF
Ethereum: 300 CHF
StABlecoin (USDC/Tether): 300 CHF","[ProductRecommendation(product='Bitcoin', amount=400.0), ProductRecommendation(product='Ethereum', amount=300.0)]",expansion
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|41,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 400 CHF
Ethereum: 300 CHF
Solana: 150 CHF
Polkadot: 150 CHF","[ProductRecommendation(product='Bitcoin', amount=400.0), ProductRecommendation(product='Ethereum', amount=300.0), ProductRecommendation(product='Solana', amount=150.0), ProductRecommendation(product='Polkadot', amount=150.0)]",expansion
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|45,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 400 CHF
Ethereum: 300 CHF
Polkadot: 150 CHF
Cardano: 150 CHF","[ProductRecommendation(product='Bitcoin', amount=400.0), ProductRecommendation(product='Ethereum', amount=300.0), ProductRecommendation(product='Polkadot', amount=150.0), ProductRecommendation(product='Cardano', amount=150.0)]",expansion
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|49,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 400 CHF
Ethereum: 300 CHF
Solana: 150 CHF
Polkadot: 150 CHF","[ProductRecommendation(product='Bitcoin', amount=400.0), ProductRecommendation(product='Ethereum', amount=300.0), ProductRecommendation(product='Solana', amount=150.0), ProductRecommendation(product='Polkadot', amount=150.0)]",expansion
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|53,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is one to three years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 400 CHF
Ethereum: 300 CHF
Solana: 150 CHF
Polkadot: 150 CHF","[ProductRecommendation(product='Bitcoin', amount=400.0), ProductRecommendation(product='Ethereum', amount=300.0), ProductRecommendation(product='Solana', amount=150.0), ProductRecommendation(product='Polkadot', amount=150.0)]",expansion
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|57,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 400 CHF
Ethereum: 350 CHF
Solana: 150 CHF
Polkadot: 100 CHF","[ProductRecommendation(product='Bitcoin', amount=400.0), ProductRecommendation(product='Ethereum', amount=350.0), ProductRecommendation(product='Solana', amount=150.0), ProductRecommendation(product='Polkadot', amount=100.0)]",expansion
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|61,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 300 CHF
Ethereum: 250 CHF
Solana: 200 CHF
Polygon: 150 CHF
Arbitrum: 100 CHF","[ProductRecommendation(product='Bitcoin', amount=300.0), ProductRecommendation(product='Ethereum', amount=250.0), ProductRecommendation(product='Solana', amount=200.0), ProductRecommendation(product='Polygon', amount=150.0), ProductRecommendation(product='Arbitrum', amount=100.0)]",expansion
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|65,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 400 CHF
Ethereum: 300 CHF
Solana: 150 CHF
Polygon: 100 CHF
Chainlink: 50 CHF","[ProductRecommendation(product='Bitcoin', amount=400.0), ProductRecommendation(product='Ethereum', amount=300.0), ProductRecommendation(product='Solana', amount=150.0), ProductRecommendation(product='Polygon', amount=100.0), ProductRecommendation(product='Chainlink', amount=50.0)]",expansion
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|69,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 300 CHF
Ethereum: 300 CHF
Solana: 150 CHF
Polkadot: 100 CHF
Chainlink: 100 CHF
Arbitrum: 50 CHF","[ProductRecommendation(product='Bitcoin', amount=300.0), ProductRecommendation(product='Ethereum', amount=300.0), ProductRecommendation(product='Solana', amount=150.0), ProductRecommendation(product='Polkadot', amount=100.0), ProductRecommendation(product='Chainlink', amount=100.0), ProductRecommendation(product='Arbitrum', amount=50.0)]",expansion
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|73,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-averse. My investment term is less than one year. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 4,000 CHF
Ethereum: 3,000 CHF
StABlecoin (USDC/Tether): 3,000 CHF","[ProductRecommendation(product='Bitcoin', amount=4.0), ProductRecommendation(product='Ethereum', amount=3.0)]",expansion
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|77,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 4,000 CHF
Ethereum: 3,000 CHF
StABlecoin (USDC/Tether): 2,000 CHF
Solana: 1,000 CHF","[ProductRecommendation(product='Bitcoin', amount=4.0), ProductRecommendation(product='Ethereum', amount=3.0), ProductRecommendation(product='Solana', amount=1.0)]",expansion
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|81,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 4,000 CHF
Ethereum: 3,000 CHF
Solana: 1,500 CHF
Polkadot: 1,000 CHF
Cardano: 500 CHF","[ProductRecommendation(product='Bitcoin', amount=4.0), ProductRecommendation(product='Ethereum', amount=3.0), ProductRecommendation(product='Solana', amount=1.0), ProductRecommendation(product='Polkadot', amount=1.0), ProductRecommendation(product='Cardano', amount=500.0)]",expansion
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|85,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 4,000 CHF
Ethereum: 3,500 CHF
Solana: 1,500 CHF
Polkadot: 1,000 CHF","[ProductRecommendation(product='Bitcoin', amount=4.0), ProductRecommendation(product='Ethereum', amount=3.0), ProductRecommendation(product='Solana', amount=1.0), ProductRecommendation(product='Polkadot', amount=1.0)]",expansion
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|89,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is one to three years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 4000 CHF
Ethereum: 3000 CHF
Solana: 1500 CHF
Polkadot: 1000 CHF
Chainlink: 500 CHF","[ProductRecommendation(product='Bitcoin', amount=4000.0), ProductRecommendation(product='Ethereum', amount=3000.0), ProductRecommendation(product='Solana', amount=1500.0), ProductRecommendation(product='Polkadot', amount=1000.0), ProductRecommendation(product='Chainlink', amount=500.0)]",expansion
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|93,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 4,000 CHF
Ethereum: 3,500 CHF
Solana: 1,500 CHF
Polkadot: 1,000 CHF","[ProductRecommendation(product='Bitcoin', amount=4.0), ProductRecommendation(product='Ethereum', amount=3.0), ProductRecommendation(product='Solana', amount=1.0), ProductRecommendation(product='Polkadot', amount=1.0)]",expansion
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|97,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 3000
Ethereum: 2500
Solana: 1500
Polygon: 1000
Avalanche: 1000
Chainlink: 500
Uniswap: 500","[ProductRecommendation(product='Bitcoin', amount=3000.0), ProductRecommendation(product='Ethereum', amount=2500.0), ProductRecommendation(product='Solana', amount=1500.0), ProductRecommendation(product='Polygon', amount=1000.0), ProductRecommendation(product='Avalanche', amount=1000.0), ProductRecommendation(product='Chainlink', amount=500.0), ProductRecommendation(product='Uniswap', amount=500.0)]",expansion
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|101,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 3,000 CHF
Ethereum: 2,500 CHF
Solana: 1,500 CHF
Polygon: 1,000 CHF
Avalanche: 1,000 CHF
Chainlink: 500 CHF
Arbitrum: 500 CHF","[ProductRecommendation(product='Bitcoin', amount=3.0), ProductRecommendation(product='Ethereum', amount=2.0), ProductRecommendation(product='Solana', amount=1.0), ProductRecommendation(product='Polygon', amount=1.0), ProductRecommendation(product='Avalanche', amount=1.0), ProductRecommendation(product='Chainlink', amount=500.0), ProductRecommendation(product='Arbitrum', amount=500.0)]",expansion
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|105,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is expansion. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 3,000 CHF
Ethereum: 3,000 CHF
Solana: 2,000 CHF
Polkadot: 1,000 CHF
Avalanche: 1,000 CHF","[ProductRecommendation(product='Bitcoin', amount=3.0), ProductRecommendation(product='Ethereum', amount=3.0), ProductRecommendation(product='Solana', amount=2.0), ProductRecommendation(product='Polkadot', amount=1.0), ProductRecommendation(product='Avalanche', amount=1.0)]",expansion
