id,scenario,variables,model,model_version,response_timestamp,prompt,response,recommendations,market_env
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|19,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-neutral. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40 CHF
Ethereum: 35 CHF
Polkadot: 15 CHF
Chainlink: 10 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=35.0), ProductRecommendation(product='Polkadot', amount=15.0), ProductRecommendation(product='Chainlink', amount=10.0)]",recession
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|23,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40 CHF
Ethereum: 35 CHF
Polkadot: 15 CHF
Cardano: 10 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=35.0), ProductRecommendation(product='Polkadot', amount=15.0), ProductRecommendation(product='Cardano', amount=10.0)]",recession
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|27,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40 CHF
Ethereum: 35 CHF
Chainlink: 15 CHF
Polkadot: 10 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=35.0), ProductRecommendation(product='Chainlink', amount=15.0), ProductRecommendation(product='Polkadot', amount=10.0)]",recession
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|31,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40 CHF
Ethereum: 30 CHF
Polkadot: 15 CHF
Chainlink: 10 CHF
Solana: 5 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=30.0), ProductRecommendation(product='Polkadot', amount=15.0), ProductRecommendation(product='Chainlink', amount=10.0), ProductRecommendation(product='Solana', amount=5.0)]",recession
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|35,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 100 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 40 CHF
Ethereum: 35 CHF
Polkadot: 15 CHF
Chainlink: 10 CHF","[ProductRecommendation(product='Bitcoin', amount=40.0), ProductRecommendation(product='Ethereum', amount=35.0), ProductRecommendation(product='Polkadot', amount=15.0), ProductRecommendation(product='Chainlink', amount=10.0)]",recession
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|43,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 500 CHF
Ethereum: 300 CHF
StABlecoin (USDC/Tether): 200 CHF","[ProductRecommendation(product='Bitcoin', amount=500.0), ProductRecommendation(product='Ethereum', amount=300.0)]",recession
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|47,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 500 CHF
Ethereum: 300 CHF
StABlecoin (USDC/Tether): 200 CHF","[ProductRecommendation(product='Bitcoin', amount=500.0), ProductRecommendation(product='Ethereum', amount=300.0)]",recession
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|51,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 400 CHF
Ethereum: 300 CHF
StABlecoin (USDC/Tether): 300 CHF","[ProductRecommendation(product='Bitcoin', amount=400.0), ProductRecommendation(product='Ethereum', amount=300.0)]",recession
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|55,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 400 CHF
Ethereum: 300 CHF
StABlecoin (USDC/Tether): 200 CHF
Polkadot: 100 CHF","[ProductRecommendation(product='Bitcoin', amount=400.0), ProductRecommendation(product='Ethereum', amount=300.0), ProductRecommendation(product='Polkadot', amount=100.0)]",recession
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|59,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 400 CHF
Ethereum: 300 CHF
Polkadot: 150 CHF
Cardano: 150 CHF","[ProductRecommendation(product='Bitcoin', amount=400.0), ProductRecommendation(product='Ethereum', amount=300.0), ProductRecommendation(product='Polkadot', amount=150.0), ProductRecommendation(product='Cardano', amount=150.0)]",recession
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|63,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 350 CHF
Ethereum: 300 CHF
Solana: 200 CHF
Polkadot: 150 CHF","[ProductRecommendation(product='Bitcoin', amount=350.0), ProductRecommendation(product='Ethereum', amount=300.0), ProductRecommendation(product='Solana', amount=200.0), ProductRecommendation(product='Polkadot', amount=150.0)]",recession
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|67,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 400 CHF
Ethereum: 300 CHF
Polkadot: 150 CHF
Chainlink: 150 CHF","[ProductRecommendation(product='Bitcoin', amount=400.0), ProductRecommendation(product='Ethereum', amount=300.0), ProductRecommendation(product='Polkadot', amount=150.0), ProductRecommendation(product='Chainlink', amount=150.0)]",recession
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|71,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 1'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 400 CHF
Ethereum: 300 CHF
Polkadot: 150 CHF
Solana: 150 CHF","[ProductRecommendation(product='Bitcoin', amount=400.0), ProductRecommendation(product='Ethereum', amount=300.0), ProductRecommendation(product='Polkadot', amount=150.0), ProductRecommendation(product='Solana', amount=150.0)]",recession
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|79,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 4,000 CHF
Ethereum: 3,000 CHF
StABlecoin (USDC/Tether): 3,000 CHF","[ProductRecommendation(product='Bitcoin', amount=4.0), ProductRecommendation(product='Ethereum', amount=3.0)]",recession
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|83,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 4,000 CHF
Ethereum: 3,000 CHF
StABlecoin (USDC/Tether): 2,000 CHF
Polkadot: 1,000 CHF","[ProductRecommendation(product='Bitcoin', amount=4.0), ProductRecommendation(product='Ethereum', amount=3.0), ProductRecommendation(product='Polkadot', amount=1.0)]",recession
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|87,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is less than one year. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 4,000 CHF
Ethereum: 3,000 CHF
USDC: 2,000 CHF
Tether: 1,000 CHF","[ProductRecommendation(product='Bitcoin', amount=4.0), ProductRecommendation(product='Ethereum', amount=3.0), ProductRecommendation(product='USDC', amount=2.0), ProductRecommendation(product='Tether', amount=1.0)]",recession
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|91,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 4,000 CHF
Ethereum: 3,000 CHF
StABlecoin (USDC/Tether): 2,000 CHF
Chainlink: 1,000 CHF","[ProductRecommendation(product='Bitcoin', amount=4.0), ProductRecommendation(product='Ethereum', amount=3.0), ProductRecommendation(product='Chainlink', amount=1.0)]",recession
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|95,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 4,000 CHF
Ethereum: 3,000 CHF
StABlecoin (USDC/Tether): 2,000 CHF
Polkadot: 1,000 CHF","[ProductRecommendation(product='Bitcoin', amount=4.0), ProductRecommendation(product='Ethereum', amount=3.0), ProductRecommendation(product='Polkadot', amount=1.0)]",recession
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|99,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 3500 CHF
Ethereum: 3000 CHF
Monero: 2000 CHF
Chainlink: 1500 CHF","[ProductRecommendation(product='Bitcoin', amount=3500.0), ProductRecommendation(product='Ethereum', amount=3000.0), ProductRecommendation(product='Monero', amount=2000.0), ProductRecommendation(product='Chainlink', amount=1500.0)]",recession
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|103,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 3,000 CHF
Ethereum: 2,500 CHF
Solana: 1,500 CHF
Polkadot: 1,500 CHF
Chainlink: 1,000 CHF
Avalanche: 500 CHF","[ProductRecommendation(product='Bitcoin', amount=3.0), ProductRecommendation(product='Ethereum', amount=2.0), ProductRecommendation(product='Solana', amount=1.0), ProductRecommendation(product='Polkadot', amount=1.0), ProductRecommendation(product='Chainlink', amount=1.0), ProductRecommendation(product='Avalanche', amount=500.0)]",recession
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|107,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 10'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is three to ten years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 3,000 CHF
Ethereum: 3,000 CHF
Solana: 2,000 CHF
Polkadot: 1,000 CHF
Cardano: 1,000 CHF","[ProductRecommendation(product='Bitcoin', amount=3.0), ProductRecommendation(product='Ethereum', amount=3.0), ProductRecommendation(product='Solana', amount=2.0), ProductRecommendation(product='Polkadot', amount=1.0), ProductRecommendation(product='Cardano', amount=1.0)]",recession
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|115,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. My risk tolerance is risk-averse. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 8,000 CHF
Ethereum: 7,000 CHF
StABlecoin (USDC/Tether): 5,000 CHF","[ProductRecommendation(product='Bitcoin', amount=8.0), ProductRecommendation(product='Ethereum', amount=7.0)]",recession
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|119,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. My risk tolerance is risk-averse. My investment term is three to ten years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 8,000 CHF
Ethereum: 7,000 CHF
StABlecoin (USDC/Tether): 5,000 CHF","[ProductRecommendation(product='Bitcoin', amount=8.0), ProductRecommendation(product='Ethereum', amount=7.0)]",recession
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|127,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 8,000 CHF
Ethereum: 7,000 CHF
Polkadot: 3,000 CHF
Cardano: 2,000 CHF","[ProductRecommendation(product='Bitcoin', amount=8.0), ProductRecommendation(product='Ethereum', amount=7.0), ProductRecommendation(product='Polkadot', amount=3.0), ProductRecommendation(product='Cardano', amount=2.0)]",recession
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|131,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. My risk tolerance is risk-neutral. My investment term is three to ten years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 8,000 CHF
Ethereum: 7,000 CHF
StABlecoin (USDC/Tether): 5,000 CHF","[ProductRecommendation(product='Bitcoin', amount=8.0), ProductRecommendation(product='Ethereum', amount=7.0)]",recession
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|135,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is less than one year. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 6000 CHF
Ethereum: 5000 CHF
Solana: 3000 CHF
Polkadot: 2000 CHF
Chainlink: 2000 CHF
XRP: 1000 CHF
Litecoin: 1000 CHF","[ProductRecommendation(product='Bitcoin', amount=6000.0), ProductRecommendation(product='Ethereum', amount=5000.0), ProductRecommendation(product='Solana', amount=3000.0), ProductRecommendation(product='Polkadot', amount=2000.0), ProductRecommendation(product='Chainlink', amount=2000.0), ProductRecommendation(product='XRP', amount=1000.0), ProductRecommendation(product='Litecoin', amount=1000.0)]",recession
tokens-general-budget_risk_term_environment|claude-haiku-4-5-20251001|20260824_1054|139,tokens,budget_risk_term_environment,claude,claude-haiku-4-5-20251001,20260824_1054,"You are an expert recommender system that helps users with investment planning in crypto assets. I have 20'000 CHF to invest. My risk tolerance is risk-seeking. My investment term is one to three years. The market environment is recession. In which crypto tokens should I invest? Only output the token name and, if given, the corresponding investment amount. Sorted by most recommended to least recommended. No explanation, no other information. The output format is token name: investment amount.","Bitcoin: 6,000 CHF
Ethereum: 5,000 CHF
Polkadot: 3,000 CHF
Chainlink: 2,500 CHF
Solana: 2,000 CHF
Cardano: 1,500 CHF","[ProductRecommendation(product='Bitcoin', amount=6.0), ProductRecommendation(product='Ethereum', amount=5.0), ProductRecommendation(product='Polkadot', amount=3.0), ProductRecommendation(product='Chainlink', amount=2.0), ProductRecommendation(product='Solana', amount=2.0), ProductRecommendation(product='Cardano', amount=1.0)]",recession
